sponsor_name,ein,city,state,ntee_code,classification,propublica_url,search_term_found,collected_at,website,email,phone,contact_person,mission_statement,annual_revenue,assets,outreach_status,email_sent,response_received,sponsorship_amount,notes,follow_up_date,priority_level
Wolstenholme Charitable Foundation,232937483,Westfield,PA,T20J,,https://projects.propublica.org/nonprofits/organizations/232937483,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Jem Charitable Foundation,472054575,Erie,PA,T20,,https://projects.propublica.org/nonprofits/organizations/472054575,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Wlg Charitable Foundation,237649667,Philadelphia,PA,,,https://projects.propublica.org/nonprofits/organizations/237649667,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Knoll Charitable Foundation,232939762,E Greenville,PA,B820,,https://projects.propublica.org/nonprofits/organizations/232939762,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Meek Charitable Foundation,873240307,Sewickley,PA,T22,,https://projects.propublica.org/nonprofits/organizations/873240307,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Hrg Charitable Foundation,922734645,Harrisburg,PA,P20,,https://projects.propublica.org/nonprofits/organizations/922734645,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Atairos Charitable Foundation,874028741,Bryn Mawr,PA,T21,,https://projects.propublica.org/nonprofits/organizations/874028741,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Bradford Charitable Foundation,455451189,Bridgeville,PA,T11,,https://projects.propublica.org/nonprofits/organizations/455451189,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Imc Charitable Foundation,263082840,Malvern,PA,T30,,https://projects.propublica.org/nonprofits/organizations/263082840,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Pfcu Charitable Foundation,934646660,Philadelphia,PA,T21,,https://projects.propublica.org/nonprofits/organizations/934646660,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Anndon Charitable Foundation,931618829,Uppr Chichstr,PA,D12,,https://projects.propublica.org/nonprofits/organizations/931618829,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Jumet Charitable Foundation,203575169,Darlington,PA,B82,,https://projects.propublica.org/nonprofits/organizations/203575169,charitable foundation,2025-10-17 18:01:24,,,,,,,,not_contacted,no,no,,,,high
Lasko Family Foundation,232307053,Philadelphia,PA,,,https://projects.propublica.org/nonprofits/organizations/232307053,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Neubauer Family Foundation,256627704,Philadelphia,PA,T22,,https://projects.propublica.org/nonprofits/organizations/256627704,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Riley Family Foundation,823802429,Valley Forge,PA,T20,,https://projects.propublica.org/nonprofits/organizations/823802429,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
1830 Family Foundation,261462775,Philadelphia,PA,T20,,https://projects.propublica.org/nonprofits/organizations/261462775,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Burke Family Foundation,311583757,Pittsburgh,PA,T30Z,,https://projects.propublica.org/nonprofits/organizations/311583757,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Sutphin Family Foundation,311423164,Pittsburgh,PA,T22Z,,https://projects.propublica.org/nonprofits/organizations/311423164,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Kinsley Family Foundation,232870170,Seven Valleys,PA,T22Z,,https://projects.propublica.org/nonprofits/organizations/232870170,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Trivedi Family Foundation,473402778,Bridgeville,PA,T22,,https://projects.propublica.org/nonprofits/organizations/473402778,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Rdl Family Foundation,832312021,Meadville,PA,T20,,https://projects.propublica.org/nonprofits/organizations/832312021,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Holy Family Foundation,251688439,Pittsburgh,PA,,,https://projects.propublica.org/nonprofits/organizations/251688439,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Sokolski Family Foundation,843069198,Baden,PA,T22,,https://projects.propublica.org/nonprofits/organizations/843069198,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Widger Family Foundation,832860358,Philadelphia,PA,,,https://projects.propublica.org/nonprofits/organizations/832860358,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Barnes Family Foundation,810847423,Perkasie,PA,E21,,https://projects.propublica.org/nonprofits/organizations/810847423,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Mascaro Family Foundation,134203614,Pittsburgh,PA,T20,,https://projects.propublica.org/nonprofits/organizations/134203614,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Heinz Family Foundation,251689382,Pittsburgh,PA,T20,,https://projects.propublica.org/nonprofits/organizations/251689382,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Scarcelli Family Foundation,832694911,North Wales,PA,T99,,https://projects.propublica.org/nonprofits/organizations/832694911,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Haldeman Family Foundation,352218296,Philadelphia,PA,T22,,https://projects.propublica.org/nonprofits/organizations/352218296,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Colket Family Foundation,852260055,Newtown Square,PA,T22,,https://projects.propublica.org/nonprofits/organizations/852260055,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Zeigler Family Foundation,461441975,Schwenksville,PA,T22,,https://projects.propublica.org/nonprofits/organizations/461441975,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Wheelhouse Family Foundation,871362862,Pittsburgh,PA,T20,,https://projects.propublica.org/nonprofits/organizations/871362862,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Rice Family Foundation,814690325,Hanover,PA,T20,,https://projects.propublica.org/nonprofits/organizations/814690325,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Hawk Family Foundation,421719365,Dunmore,PA,T20,,https://projects.propublica.org/nonprofits/organizations/421719365,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Dunlap Family Foundation,884360481,Canonsburg,PA,T22,,https://projects.propublica.org/nonprofits/organizations/884360481,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Erlbaum Family Foundation,232962563,Ardmore,PA,T20Z,,https://projects.propublica.org/nonprofits/organizations/232962563,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Nerney Family Foundation,204976135,Wayne,PA,T20,,https://projects.propublica.org/nonprofits/organizations/204976135,family foundation,2025-10-17 18:01:25,,,,,,,,not_contacted,no,no,,,,high
Erie Community Foundation,256032032,Erie,PA,T310,,https://projects.propublica.org/nonprofits/organizations/256032032,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Community Giving Foundation,232982141,Berwick,PA,T310,,https://projects.propublica.org/nonprofits/organizations/232982141,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Penn Community Foundation,232984663,Perkasie,PA,T21,,https://projects.propublica.org/nonprofits/organizations/232984663,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Corry Community Foundation,251850006,Erie,PA,S11,,https://projects.propublica.org/nonprofits/organizations/251850006,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Middletown Community Foundation,233053111,Langhorne,PA,T31,,https://projects.propublica.org/nonprofits/organizations/233053111,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Ironwood Community Foundation,251869268,Lebanon,PA,T90,,https://projects.propublica.org/nonprofits/organizations/251869268,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Wsfs Community Foundation,260542636,Philadelphia,PA,T20,,https://projects.propublica.org/nonprofits/organizations/260542636,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Newtown Community Foundation,870712485,Doylestown,PA,P40,,https://projects.propublica.org/nonprofits/organizations/870712485,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Spartsburg Community Foundation,465082667,Spartansburg,PA,B11,,https://projects.propublica.org/nonprofits/organizations/465082667,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Metrocast Community Foundation,208718632,Frazer,PA,,,https://projects.propublica.org/nonprofits/organizations/208718632,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Clarion Community Foundation,473434248,Clarion,PA,S12,,https://projects.propublica.org/nonprofits/organizations/473434248,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Community Support Foundation,205532884,Silver Spring,PA,L30,,https://projects.propublica.org/nonprofits/organizations/205532884,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Community Youth Foundation,204568868,Lansdale,PA,B82,,https://projects.propublica.org/nonprofits/organizations/204568868,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Dynamic Community Foundation,834309104,Freeport,PA,B82,,https://projects.propublica.org/nonprofits/organizations/834309104,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Emmaus Community Foundation,881889440,Emmaus,PA,S20,,https://projects.propublica.org/nonprofits/organizations/881889440,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Grace Community Foundation,237786666,Allentown,PA,K31Z,,https://projects.propublica.org/nonprofits/organizations/237786666,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Keystone Community Foundation,331691974,Northumberlnd,PA,T20,,https://projects.propublica.org/nonprofits/organizations/331691974,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Oakmont Community Foundation,272881178,Oakmont,PA,N31,,https://projects.propublica.org/nonprofits/organizations/272881178,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Palisades Community Foundation,232993718,Kintnersville,PA,N114,,https://projects.propublica.org/nonprofits/organizations/232993718,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Panther Community Foundation,843033575,Marcus Hook,PA,S31,,https://projects.propublica.org/nonprofits/organizations/843033575,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Wesleyville Community Foundation,823954805,Erie,PA,S20,,https://projects.propublica.org/nonprofits/organizations/823954805,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Community Changers Foundation,993227135,Philadelphia,PA,P20,,https://projects.propublica.org/nonprofits/organizations/993227135,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Mlg Community Foundation,208052059,Lancaster,PA,T21,,https://projects.propublica.org/nonprofits/organizations/208052059,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
The Communitys Foundation,232354770,Ridley Park,PA,T31,,https://projects.propublica.org/nonprofits/organizations/232354770,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Lancaster County Community Foundation,200874857,Lancaster,PA,T31,,https://projects.propublica.org/nonprofits/organizations/200874857,community foundation,2025-10-17 18:01:26,,,,,,,,not_contacted,no,no,,,,high
Alex Szeles Private Foundation,766213976,Harrisburg,PA,,,https://projects.propublica.org/nonprofits/organizations/766213976,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Marilyn Jentzen Private Foundation,872740466,Philadelphia,PA,P20,,https://projects.propublica.org/nonprofits/organizations/872740466,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Marian S Lawry Private Foundation,276707238,Pittsburgh,PA,T20,,https://projects.propublica.org/nonprofits/organizations/276707238,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Elaine T Emrick Private Foundation,203260217,Bethlehem,PA,T22,,https://projects.propublica.org/nonprofits/organizations/203260217,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Awc Dde Ay2023 Private Foundation,883040454,Carlisle,PA,,,https://projects.propublica.org/nonprofits/organizations/883040454,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
William Griffith Harbison Private Foundation,232668089,Sewickley,PA,,,https://projects.propublica.org/nonprofits/organizations/232668089,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Stanley & Agnes Mckie Private Foundation Tr,311581509,Pittsburgh,PA,T20Z,,https://projects.propublica.org/nonprofits/organizations/311581509,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
The Richard F Baruch Private Foundation,232903488,Philadelphia,PA,,,https://projects.propublica.org/nonprofits/organizations/232903488,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
J Gerald Robling Private Foundation,826896484,Scranton,PA,T20,,https://projects.propublica.org/nonprofits/organizations/826896484,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Norman And Nancy Norris Private Foundation,232707519,Birchrunville,PA,,,https://projects.propublica.org/nonprofits/organizations/232707519,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Shree Dharmajivan Mission Private Foundation Charitable Trust,273619189,Dalton,PA,T30,,https://projects.propublica.org/nonprofits/organizations/273619189,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Violet L Ansorge Private Foundation Tr 08251999,300532062,Pittsburgh,PA,T20,,https://projects.propublica.org/nonprofits/organizations/300532062,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Roger And Sarah Bancroft Clark Private Foundation,456466686,Pittsburgh,PA,T20,,https://projects.propublica.org/nonprofits/organizations/456466686,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
The Richard And Jacquelyn Kurtz Private Foundation,232791486,West Chester,PA,,,https://projects.propublica.org/nonprofits/organizations/232791486,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Louis And Suzanne Mauriello Bonita Private Foundation,232801091,Dunmore,PA,T22Z,,https://projects.propublica.org/nonprofits/organizations/232801091,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Edwin D Martin And Judith M Martin Private Foundation,843817549,Shippensburg,PA,T90,,https://projects.propublica.org/nonprofits/organizations/843817549,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
Henry K And Wilma I Mcconnon Family Charitable Private Foundation,843921343,State College,PA,T22,,https://projects.propublica.org/nonprofits/organizations/843921343,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
George And Dianne Thornton Private Foundation C/O Dianne Thornton,232969247,York,PA,,,https://projects.propublica.org/nonprofits/organizations/232969247,private foundation,2025-10-17 18:01:28,,,,,,,,not_contacted,no,no,,,,high
The Federation Of Defense And Corporate Counsel Foundation,746055023,King Of Prussia,PA,,,https://projects.propublica.org/nonprofits/organizations/746055023,corporate foundation,2025-10-17 18:01:29,,,,,,,,not_contacted,no,no,,,,high
Corporal Chad Beattie Memorial Scholarship Foundation Inc,991129258,West Alexander,PA,B82,,https://projects.propublica.org/nonprofits/organizations/991129258,corporate foundation,2025-10-17 18:01:29,,,,,,,,not_contacted,no,no,,,,high
Asbury Foundation,251555688,Pittsburgh,PA,,,https://projects.propublica.org/nonprofits/organizations/251555688,corporate foundation,2025-10-17 18:01:29,,,,,,,,not_contacted,no,no,,,,high
Decorative Arts Trust,232048668,Media,PA,A030,,https://projects.propublica.org/nonprofits/organizations/232048668,arts,2025-10-17 18:01:30,,,,,,,,not_contacted,no,no,,,,high
